customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0701,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,74.11,5874.83,No
CUST0702,Female,0,No,Yes,41,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,116.07,2940.58,No
CUST0703,Male,0,No,No,49,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.0,3248.06,No
CUST0704,Female,0,No,Yes,39,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,93.79,4438.56,Yes
CUST0705,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer,32.84,7505.46,No
CUST0706,Male,0,Yes,Yes,22,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,58.18,5797.52,Yes
CUST0707,Female,0,Yes,No,51,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,78.55,4416.89,Yes
CUST0708,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,93.71,6167.9,No
CUST0709,Female,0,Yes,No,62,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,20.37,2979.7,No
CUST0710,Female,1,Yes,No,68,No,Yes,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,46.06,5849.12,Yes
CUST0711,Male,0,No,Yes,42,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,73.82,3297.2,No
CUST0712,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,73.29,2251.7,No
CUST0713,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,83.76,4885.6,No
CUST0714,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,50.39,5501.28,No
CUST0715,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,74.05,3685.16,Yes
CUST0716,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer,38.98,4532.7,Yes
CUST0717,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,38.69,5558.65,No
CUST0718,Female,0,No,No,61,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.66,6146.33,Yes
CUST0719,Female,0,No,No,57,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,88.55,7166.66,Yes
CUST0720,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,32.04,2849.26,No
CUST0721,Female,1,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,32.28,7612.79,No
CUST0722,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,76.53,5105.49,No
CUST0723,Female,0,No,No,9,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer,47.01,6305.86,Yes
CUST0724,Male,1,No,No,37,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,59.24,5604.16,No
CUST0725,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,60.07,1660.46,No
CUST0726,Male,0,No,Yes,35,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,37.86,590.08,Yes
CUST0727,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,20.13,5815.77,No
CUST0728,Male,0,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,105.32,4098.2,Yes
CUST0729,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,91.5,5623.66,No
CUST0730,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,89.05,3825.21,No
CUST0731,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.65,2511.63,No
CUST0732,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,90.1,2294.44,Yes
CUST0733,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,113.57,5849.65,No
CUST0734,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,86.57,2228.71,No
CUST0735,Female,0,No,Yes,38,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,46.51,5723.12,No
CUST0736,Male,0,No,Yes,59,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.06,3084.0,Yes
CUST0737,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,64.23,6171.77,Yes
CUST0738,Male,0,Yes,Yes,53,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,75.64,1159.62,No
CUST0739,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card,71.76,1655.74,No
CUST0740,Female,0,No,No,8,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,105.88,5493.57,Yes
CUST0741,Male,1,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.18,4490.64,No
CUST0742,Female,0,No,No,58,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,38.88,1646.95,No
CUST0743,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,26.3,7224.56,No
CUST0744,Male,1,Yes,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,62.44,2222.03,No
CUST0745,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Electronic check,21.56,3380.15,No
CUST0746,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,51.83,1634.26,Yes
CUST0747,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,56.8,3116.46,Yes
CUST0748,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,57.56,3943.34,No
CUST0749,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,117.94,2376.07,No
CUST0750,Female,0,No,Yes,17,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,50.39,6157.37,No
CUST0751,Female,0,Yes,Yes,62,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer,46.52,3163.59,No
CUST0752,Male,0,Yes,Yes,21,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,32.94,5841.49,No
CUST0753,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,71.1,1672.44,Yes
CUST0754,Female,0,Yes,No,57,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,35.37,3028.74,No
CUST0755,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,81.63,84.31,No
CUST0756,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,35.52,6073.93,No
CUST0757,Female,0,Yes,No,6,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,77.67,5014.58,No
CUST0758,Male,0,No,No,60,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer,102.63,6546.23,No
CUST0759,Male,0,Yes,No,53,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,24.25,3655.77,No
CUST0760,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,61.97,6401.93,Yes
CUST0761,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.1,5187.71,Yes
CUST0762,Female,0,No,Yes,54,No,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,99.11,48.83,No
CUST0763,Male,0,Yes,No,2,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,66.79,2044.48,No
CUST0764,Female,0,No,No,37,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,76.75,3961.25,Yes
CUST0765,Male,0,Yes,Yes,0,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,99.12,4957.13,No
CUST0766,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,75.98,543.42,No
CUST0767,Male,0,No,Yes,28,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,55.83,5646.54,No
CUST0768,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,28.58,4357.42,No
CUST0769,Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Credit card,92.99,4215.72,No
CUST0770,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,107.11,2350.52,Yes
CUST0771,Male,0,No,No,66,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,117.01,4766.69,No
CUST0772,Male,1,No,No,46,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,112.66,239.39,No
CUST0773,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,99.74,536.31,Yes
CUST0774,Female,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,84.35,5876.28,No
CUST0775,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,98.15,2588.69,No
CUST0776,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,63.21,2788.8,No
CUST0777,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,79.48,1682.91,No
CUST0778,Female,1,Yes,No,11,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,54.87,3576.05,No
CUST0779,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.67,434.91,No
CUST0780,Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.67,2416.9,Yes
CUST0781,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,65.39,4226.45,No
CUST0782,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Credit card,41.22,3735.74,No
CUST0783,Female,0,No,No,24,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,40.19,7997.36,Yes
CUST0784,Female,0,No,No,20,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,105.92,3122.34,No
CUST0785,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.78,3108.25,No
CUST0786,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,74.6,4038.58,No
CUST0787,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,60.09,1538.62,Yes
CUST0788,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,63.08,7012.91,No
CUST0789,Female,0,No,No,54,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,25.74,4586.7,Yes
CUST0790,Male,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer,65.49,1553.02,No
CUST0791,Female,0,No,Yes,31,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,99.55,6351.66,No
CUST0792,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer,58.8,293.97,No
CUST0793,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,58.36,7860.86,No
CUST0794,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,21.57,6923.89,Yes
CUST0795,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,65.78,4645.52,No
CUST0796,Male,0,No,No,57,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Bank transfer,22.53,908.14,No
CUST0797,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,77.03,1737.88,No
CUST0798,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card,70.68,2249.89,No
CUST0799,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,104.0,1943.43,Yes
CUST0800,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,78.18,3990.21,Yes
CUST0801,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,52.34,7557.59,Yes
CUST0802,Female,1,No,Yes,38,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,71.62,3564.5,No
CUST0803,Male,0,No,Yes,21,Yes,No,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Electronic check,89.97,5299.29,Yes
CUST0804,Male,0,No,Yes,40,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,29.4,5514.89,Yes
CUST0805,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,82.11,6975.21,No
CUST0806,Female,1,No,Yes,41,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,111.66,289.89,No
CUST0807,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,49.91,3246.55,No
CUST0808,Male,0,No,Yes,29,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,82.66,6282.19,No
CUST0809,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.13,6522.64,No
CUST0810,Male,0,No,No,28,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card,71.18,7420.11,No
CUST0811,Male,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,91.8,5628.3,No
CUST0812,Male,1,Yes,No,12,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,51.1,1976.33,No
CUST0813,Male,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,50.61,4055.21,Yes
CUST0814,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,86.76,278.12,Yes
CUST0815,Female,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.54,5182.49,No
CUST0816,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Electronic check,113.7,4443.28,No
CUST0817,Male,0,Yes,No,16,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,42.48,5341.35,No
CUST0818,Male,0,No,No,65,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,66.82,7442.52,No
CUST0819,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Mailed check,45.05,5504.47,Yes
CUST0820,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,28.01,2577.19,No
CUST0821,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.32,1605.92,No
CUST0822,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Credit card,57.41,6840.0,No
CUST0823,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,47.04,1570.77,Yes
CUST0824,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card,49.7,1309.64,Yes
CUST0825,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,One year,No,Electronic check,56.04,1668.76,No
CUST0826,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,118.88,4080.55,No
CUST0827,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,98.3,1011.02,Yes
CUST0828,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,27.14,7506.18,Yes
CUST0829,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,107.24,7730.7,No
CUST0830,Female,0,No,Yes,10,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,83.33,7790.94,No
CUST0831,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Credit card,109.06,332.22,Yes
CUST0832,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,54.17,7570.66,No
CUST0833,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,66.45,7979.37,No
CUST0834,Female,1,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,109.62,7540.58,No
CUST0835,Male,1,Yes,Yes,27,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,47.26,5374.09,No
CUST0836,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.55,5615.82,No
CUST0837,Male,0,Yes,No,71,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Two year,No,Bank transfer,102.85,995.58,No
CUST0838,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,118.06,6996.89,No
CUST0839,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,52.43,495.92,No
CUST0840,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,43.58,2555.49,No
CUST0841,Male,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,53.09,7929.39,No
CUST0842,Female,0,Yes,Yes,18,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,115.46,3390.18,No
CUST0843,Male,1,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card,53.31,1066.63,Yes
CUST0844,Male,0,No,No,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card,76.52,7754.97,No
CUST0845,Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,60.37,7873.43,No
CUST0846,Male,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,59.62,1512.6,No
CUST0847,Female,0,No,Yes,28,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,39.34,6921.13,No
CUST0848,Female,0,No,Yes,49,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.71,3135.58,Yes
CUST0849,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card,104.94,3063.32,No
CUST0850,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,24.95,2116.33,No
CUST0851,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,108.92,376.79,No
CUST0852,Female,0,Yes,No,47,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,86.55,2158.71,No
CUST0853,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,81.67,449.14,No
CUST0854,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card,82.59,7396.49,No
CUST0855,Male,0,No,No,63,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,49.63,5300.53,No
CUST0856,Male,1,Yes,No,60,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,61.51,7095.25,No
CUST0857,Male,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,99.93,5743.98,No
CUST0858,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,50.64,1067.67,No
CUST0859,Female,0,No,Yes,25,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,67.0,7525.84,No
CUST0860,Male,0,Yes,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,21.96,7201.15,Yes
CUST0861,Female,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,93.36,2797.65,No
CUST0862,Male,0,No,No,12,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,61.77,910.04,No
CUST0863,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.54,5639.15,No
CUST0864,Female,0,No,Yes,25,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,31.47,5832.32,No
CUST0865,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,119.17,7176.7,No
CUST0866,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,50.25,440.19,No
CUST0867,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,83.5,1150.8,No
CUST0868,Female,1,No,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer,78.12,4794.03,No
CUST0869,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,98.51,4960.67,Yes
CUST0870,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,49.38,288.21,No
CUST0871,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,95.59,3187.52,No
CUST0872,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,58.25,4681.61,No
CUST0873,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,61.12,5908.53,No
CUST0874,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer,87.27,2542.88,No
CUST0875,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,98.43,3881.55,No
CUST0876,Male,1,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,86.69,6516.16,Yes
